tax_id	scientific_name	sample_accession	secondary_sample_accession	experiment_accession	study_accession	secondary_study_accession	run_accession	center_name	fastq_ftp	fastq_md5
1214906	unidentified virus	SAMEA2277109	ERS384531	ERX490431	PRJEB2822	ERP001119	ERR525196	SC	fastq/ERR525/ERR525196/ERR525196_1.fastq.gz;fastq/ERR525/ERR525196/ERR525196_2.fastq.gz	6d97a0d9daf387bb4003754f14cc59b4;8b9c29dba4e24e5e00ab3486a79b2eb7
1214906	unidentified virus	SAMEA2277110	ERS384532	ERX490432	PRJEB2822	ERP001119	ERR525197	SC	fastq/ERR525/ERR525197/ERR525197_1.fastq.gz;fastq/ERR525/ERR525197/ERR525197_2.fastq.gz	6904882d925dddcd7ec63232c26306e3;8b97f99e6e49ff3ec25529f78c9b57c8
1214906	unidentified virus	SAMEA2277111	ERS384533	ERX490433	PRJEB2822	ERP001119	ERR525198	SC	fastq/ERR525/ERR525198/ERR525198_1.fastq.gz;fastq/ERR525/ERR525198/ERR525198_2.fastq.gz	6e4b10dd7201d7d1944edbc6dbd4f3f7;48c5e7bdee9cab7b90cbbd70ab4ee4cb
1214906	unidentified virus	SAMEA2277112	ERS384534	ERX490434	PRJEB2822	ERP001119	ERR525199	SC	fastq/ERR525/ERR525199/ERR525199_1.fastq.gz;fastq/ERR525/ERR525199/ERR525199_2.fastq.gz	d2a42b9aa5250ca6ae4276ccee0c8da7;4b7d62c205d809b51d2dad5f76ce2720
1214906	unidentified virus	SAMEA2277113	ERS384535	ERX490435	PRJEB2822	ERP001119	ERR525200	SC	fastq/ERR525/ERR525200/ERR525200_1.fastq.gz;fastq/ERR525/ERR525200/ERR525200_2.fastq.gz	0dd4e4cd049eb319fcbc1b59d3168722;3baa1be39b198f360f99923b8417c0ec
1214906	unidentified virus	SAMEA2277114	ERS384536	ERX490436	PRJEB2822	ERP001119	ERR525201	SC	fastq/ERR525/ERR525201/ERR525201_1.fastq.gz;fastq/ERR525/ERR525201/ERR525201_2.fastq.gz	22ed7c7c2264c71026fc2f7d33c31c50;986682466b0b86930d4388f4e013cf9e
1214906	unidentified virus	SAMEA2277115	ERS384537	ERX490437	PRJEB2822	ERP001119	ERR525202	SC	fastq/ERR525/ERR525202/ERR525202_1.fastq.gz;fastq/ERR525/ERR525202/ERR525202_2.fastq.gz	21981577491665a487adcb70a7406a3b;79179c2aa7c677a508c1ac87f8a779e0
1214906	unidentified virus	SAMEA2277116	ERS384538	ERX490415	PRJEB2822	ERP001119	ERR525180	SC	fastq/ERR525/ERR525180/ERR525180_1.fastq.gz;fastq/ERR525/ERR525180/ERR525180_2.fastq.gz	a00b9305401234e2577051900fb00f3d;27dbf2a8cafd8b99a4311b9635dc6685
1214906	unidentified virus	SAMEA2277117	ERS384539	ERX490416	PRJEB2822	ERP001119	ERR525181	SC	fastq/ERR525/ERR525181/ERR525181_1.fastq.gz;fastq/ERR525/ERR525181/ERR525181_2.fastq.gz	bfe33c8c67f165fbdcd0601798fede80;5c98ac8de63e4eae72c76710b59455a0
1214906	unidentified virus	SAMEA2277118	ERS384540	ERX490417	PRJEB2822	ERP001119	ERR525182	SC	fastq/ERR525/ERR525182/ERR525182_1.fastq.gz;fastq/ERR525/ERR525182/ERR525182_2.fastq.gz	93ef8259bd4ea431308065d53b98714c;71f50528f5da29b5f5606a266d369485
1214906	unidentified virus	SAMEA2277119	ERS384541	ERX490418	PRJEB2822	ERP001119	ERR525183	SC	fastq/ERR525/ERR525183/ERR525183_1.fastq.gz;fastq/ERR525/ERR525183/ERR525183_2.fastq.gz	dbd92a1736a064ca6e4b835013eaa537;9fcf6f3347983f9f614a3db509d1fdba
1214906	unidentified virus	SAMEA2277120	ERS384542	ERX490419	PRJEB2822	ERP001119	ERR525184	SC	fastq/ERR525/ERR525184/ERR525184_1.fastq.gz;fastq/ERR525/ERR525184/ERR525184_2.fastq.gz	e295a7bd99485d8578e5ac3a8586addd;222d69a68330f70eb8a9fabbe7872366
1214906	unidentified virus	SAMEA2277121	ERS384543	ERX490420	PRJEB2822	ERP001119	ERR525185	SC	fastq/ERR525/ERR525185/ERR525185_1.fastq.gz;fastq/ERR525/ERR525185/ERR525185_2.fastq.gz	d173c042f69282ccc7e4e974070496e3;5861a8576cba25aa55fbfa1837257e95
1214906	unidentified virus	SAMEA2277122	ERS384544	ERX490421	PRJEB2822	ERP001119	ERR525186	SC	fastq/ERR525/ERR525186/ERR525186_1.fastq.gz;fastq/ERR525/ERR525186/ERR525186_2.fastq.gz	a0b1f00590fc6921d7a050c0d6ed1488;a7d1f848387f4caf5235d09d8ad87ce0
1214906	unidentified virus	SAMEA2277123	ERS384545	ERX490422	PRJEB2822	ERP001119	ERR525187	SC	fastq/ERR525/ERR525187/ERR525187_1.fastq.gz;fastq/ERR525/ERR525187/ERR525187_2.fastq.gz	7f960f2b550c3b92d6e8887dafa31553;889c9d2a148f54e5de5386b9136f260c
1214906	unidentified virus	SAMEA2277124	ERS384546	ERX490446	PRJEB2822	ERP001119	ERR525211	SC	fastq/ERR525/ERR525211/ERR525211_1.fastq.gz;fastq/ERR525/ERR525211/ERR525211_2.fastq.gz	ccd6b37c8d415c731a1e5c9b35dfa536;7d58a756a3b2e278b4f363bb392b77f0
1214906	unidentified virus	SAMEA2277125	ERS384547	ERX490447	PRJEB2822	ERP001119	ERR525212	SC	fastq/ERR525/ERR525212/ERR525212_1.fastq.gz;fastq/ERR525/ERR525212/ERR525212_2.fastq.gz	1e140be3b860ef473705fba394275209;d266449cedf8a058bd893128c9d7ac89
1214906	unidentified virus	SAMEA2277126	ERS384548	ERX490448	PRJEB2822	ERP001119	ERR525213	SC	fastq/ERR525/ERR525213/ERR525213_1.fastq.gz;fastq/ERR525/ERR525213/ERR525213_2.fastq.gz	ab8241b22d369634a6925b54c94e423a;67c793e46a328d4ebabb213e75ac7cd1
1214906	unidentified virus	SAMEA2277127	ERS384549	ERX490449	PRJEB2822	ERP001119	ERR525214	SC	fastq/ERR525/ERR525214/ERR525214_1.fastq.gz;fastq/ERR525/ERR525214/ERR525214_2.fastq.gz	0b3abf177e3092ae6b3a33db7a2f8d33;23e091d187a49426d2c6dffa86c3770e
1214906	unidentified virus	SAMEA2277128	ERS384550	ERX490450	PRJEB2822	ERP001119	ERR525215	SC	fastq/ERR525/ERR525215/ERR525215_1.fastq.gz;fastq/ERR525/ERR525215/ERR525215_2.fastq.gz	8a26ee9437dcdd8f3f152e3d47a8b4fe;81ec99aa48fbebb0db4871aa1d23574a
1214906	unidentified virus	SAMEA2277129	ERS384551	ERX490451	PRJEB2822	ERP001119	ERR525216	SC	fastq/ERR525/ERR525216/ERR525216_1.fastq.gz;fastq/ERR525/ERR525216/ERR525216_2.fastq.gz	0037aae260c0b4f1f961dca9185239cf;3db3545cc8fe573c75394b1b77ddc6ff
1214906	unidentified virus	SAMEA2277130	ERS384552	ERX490452	PRJEB2822	ERP001119	ERR525217	SC	fastq/ERR525/ERR525217/ERR525217_1.fastq.gz;fastq/ERR525/ERR525217/ERR525217_2.fastq.gz	3b7b609b08c35e1d457a37cf42c839ed;14845ebb8ece8d17315e7f52dd0cc9cc
1214906	unidentified virus	SAMEA2277131	ERS384553	ERX490453	PRJEB2822	ERP001119	ERR525218	SC	fastq/ERR525/ERR525218/ERR525218_1.fastq.gz;fastq/ERR525/ERR525218/ERR525218_2.fastq.gz	daa2583c574f6b6abedbb4844da9c794;28346b35933e7e9518db5d806d50d75d
1214906	unidentified virus	SAMEA2277132	ERS384554	ERX492597	PRJEB2822	ERP001119	ERR527394	SC	fastq/ERR527/ERR527394/ERR527394_1.fastq.gz;fastq/ERR527/ERR527394/ERR527394_2.fastq.gz	ec816aba9e9df081a5ad72b8ee3c4423;c2fef2dda169e180e7067ddb7f5b6f07
